pop_label,network_code,N,seed,dominant_group,flex_mean,cost_norm_mean,adjustment_mean,price_contrib_mean,social_contrib_mean,price_contrib_pct,social_contrib_pct,savings_per_flex_mean
Progressive,500a,500,6,Price-responsive,5.90209301950216,7.919811426614651,3.2758293946925527,5.313505385106119,0.5885876343960422,90.02747614361238,9.972523856387634,-0.02661891468708945
Progressive,500a,500,6,Social-influenced,2.5827000053084435,8.609898702186676,1.6424943293177348,0.9279497847804353,1.6547502205280085,35.929445265541524,64.07055473445847,-0.7594861254524868
Tipping,500a,500,6,Habit-driven,1.2146592823684617,8.772350018987657,0.9154424935565331,0.931051124205346,0.28360815816311585,76.65121715366067,23.34878284633933,-13.819899824782024
Tipping,500a,500,6,Price-responsive,5.479083281192539,7.8990908424983335,3.3247616243831146,4.590510357188646,0.8885729240038919,83.7824526768191,16.217547323180888,0.012124074322870708
Tipping,500a,500,6,Social-influenced,2.129345959703596,8.780625547978559,1.0614290685900263,1.1242511522657959,1.0050948074377997,52.79795644021563,47.20204355978437,0.707020828248687
Balanced,500a,500,6,Habit-driven,1.3706571898057591,8.669995272346274,1.068007171481861,0.9549726242623229,0.41568456554343625,69.67260897654909,30.327391023450907,-15.343032008641886
Balanced,500a,500,6,Price-responsive,5.9157438408622465,7.957737721914204,3.2888239958211387,5.306861495790964,0.6088823450712822,89.70742544892656,10.292574551073445,-0.02947668278006294
Balanced,500a,500,6,Social-influenced,2.49448186765392,8.639342551611545,1.571928648898827,1.0816644113110359,1.412817456342885,43.36228799002454,56.63771200997547,-5.055208327504969
Habitual,500a,500,7,Habit-driven,1.2358225214258558,8.774438438369133,0.8921917684306981,0.9246188572790323,0.3112036641468238,74.81809412343723,25.181905876562773,-18.97197513708008
Habitual,500a,500,7,Price-responsive,5.633871994411686,7.9130651957430596,3.3005132307423763,4.642293083985215,0.9915789104264715,82.39969045427316,17.600309545726848,0.019386076841652854
Habitual,500a,500,7,Social-influenced,1.9630817344059508,8.800859962126346,0.9933918055422759,0.9744601082688376,0.988621626137113,49.639303916386325,50.360696083613675,-1.2818828652458734
